"","corrupción"
"lideraba",-0.0231787182678117
"postularon",-0.0231787182678117
"desintegraron",-0.0231787182678117
"terrestre",-0.0212423441953516
"tramitador",-0.0212423441953516
"adulterar",-0.0212423441953516
"carpetas",-0.0212423441953516
"originales",-0.0344217517757517
"mamá",-0.0269198426026586
"guacarí",-0.0212423441953516
"cancelación",-0.00453328947639807
"expidió",-0.0449178927106728
"sexta",-0.0292054888784341
"imputada",-0.0212423441953516
"adulteración",-0.0212423441953516
"hipotecó",-0.0212423441953516
"tramitación",-0.0212423441953516
"delgado",-0.0212423441953516
"renovarles",-0.0212423441953516
"reunían",-0.0212423441953516
"agilizar",0.0202393995302954
"solicitaban",-0.0212423441953516
"obstrucción",0.0167932403987801
"camionero",-0.0299624675886636
"afectó",-0.0349313681229709
"procesadas",0.0171291669305949
"documental",-0.0351320407023219
"medrano",-0.024275522730619
"charfuelán",-0.0212423441953516
"atc",-0.0289403207068289
"pasto",-0.024275522730619
"cocuy",-0.0212423441953516
"defraudado",-0.0194647408902509
"vincularon",-0.0201363906837551
"otorgamiento",0.00360776003200302
"ocasionando",-0.0194647408902509
"seccionales",-0.0207473585857472
"transportadores",-0.0352815584534331
"desctacó",-0.0199510337283324
"expedidas",-0.0271366074398858
"desmanes",-0.0199510337283324
"adelantados",-0.0300470342223505
"ocasionados",-0.0199510337283324
"materializando",-0.0199510337283324
"ordenes",-0.0367943571170275
"chafuerlán",-0.0199510337283324
"medrado",-0.0199510337283324
"cruzada",0.0177820708754535
"camionera",-0.0199510337283324
"matriculados",-0.0199510337283324
"empiezan",-0.0199510337283324
"anularle",-0.0198750504723822
"confiscación",-0.0198750504723822
"veta",-0.0198750504723822
"transacciones",-0.0278004110267305
"norteamericanas",-0.0282092319876284
"registrado",-0.00751069983324956
"clinton",-0.00429868638596332
"samark",-0.0198750504723822
"bello",-0.0198750504723822
"prestanombres",-0.0215487349170959
"publicó",0.00647196638053091
"allegados",-0.0264816834336734
"desplegada",-0.0279495031438615
"británicas",-0.0441839146128951
"predecesor",-0.0228758728795321
"suspendiera",-0.0220705723855282
"congeló",-0.0198750504723822
"pertenecientes",-0.0233301520750465
"acusados",0.0125796925147483
"perpetrar",-0.0258578564597071
"diplomática",-0.0198750504723822
"causará",-0.0198750504723822
"empeoramiento",-0.0198750504723822
"toledo",-0.0250607303006038
"fugitivo",-0.026985074140162
"acusan",-0.0333392337931588
"acusando",-0.0212124807897314
"enriquezca",-0.0202847641074079
"lima",-0.0262763425309924
"interoceánica",-0.0237942849311918
"huido",-0.0202847641074079
"defenderé",-0.0202847641074079
"prejuzguen",-0.0202847641074079
"fugado",-0.0202847641074079
"salí",-0.0202847641074079
"maquiavélicamente",-0.0202847641074079
"kuczynski",-0.0152726768455403
"migración",0.0151806280657453
"brinda",-0.0202847641074079
"deportar",-0.0202847641074079
"aceptado",-0.0135770696116927
"sentenciadas",-0.0202847641074079
"vender",-0.0244505026306894
"cortina",-0.0207557207207403
"concentración",-0.0421990829157179
"cortinas",-0.0190479184576096
"referirme",-0.0272036692263423
"nombré",-0.0247164017968619
"recomendado",0.00220193541942207
"comprobado",-0.026786147635661
"montaje",-0.00349556440026057
"cometí",-0.0286577035841676
"necesaria",-0.0289052635231305
"recordado",-0.0190479184576096
"definitivos",-0.02761809299017
"acomodadas",-0.0190479184576096
"presididas",-0.0190479184576096
"fallecido",0.000794145584395897
"auxilios",-0.0324106331600315
"completarse",-0.0190479184576096
"escribí",-0.0190479184576096
"almendras",-0.032966179024676
"asignado",-0.0190479184576096
"confirman",-0.0190479184576096
"próximamente",0.00921507140297794
"repetiré",-0.0236620319581263
"detalle",-0.0415986571609362
"jefatura",-0.0247164017968619
"preparando",-0.0213039092418298
"destemple",-0.0190479184576096
"predomina",-0.0190479184576096
"agitación",-0.0190479184576096
"vísperas",-0.0247164017968619
"vislumbran",-0.0190479184576096
"refrendación",-0.0490980547928913
"ilegítima",-0.0357975650667177
"votaron",-0.0227420182013053
"cascadas",-0.0190479184576096
"independientes",-0.00628470998373748
"malos",-0.013317005765296
"provecho",-0.0236061957204975
"andalucía",-0.0237820047172909
"inventa",-0.0190479184576096
"benefactor",-0.0190479184576096
"yamit",-0.0190479184576096
"amat",-0.0290340147420292
"descargará",-0.0190479184576096
"usó",-0.0255472257690685
"desvirtuado",-0.0190479184576096
"entregarse",0.0128303223450016
"advertencia",-0.0201996929028891
"caer",-0.0202832727796587
"candidaturas",-0.0269899183318508
"sumisas",-0.0190479184576096
"altisonantes",-0.0190479184576096
"socias",-0.0190479184576096
"apaciguadoras",-0.0190479184576096
"encontrado",-0.0099671848191848
"añadio",-0.0274923914763201
"cne",-0.0116195713319484
"reiterado",-0.0304478993808448
"hecha",-0.000392138250486004
"yamid",-0.0227532541009045
"declaracion",-0.0192964087539919
"recibiera",-0.0192964087539919
"reportado",-0.0266118481165533
"beneficia",-0.0253737698812932
"conozco",-0.00673936912990541
"confío",-0.0283057153955299
"plenamente",-0.0364913114310935
"defendiendo",-0.00288342317219969
"supremos",-0.0192964087539919
"paralicen",-0.0192964087539919
"procederá",-0.0285121512644613
"liquidar",-0.00233354292032755
"entretanto",-0.0192964087539919
"procurar",-0.0192964087539919
"retrase",-0.0192964087539919
"alarma",-0.0192964087539919
"disparada",-0.0192964087539919
"contraloria",-0.0192964087539919
"espantará",-0.0192964087539919
"extranjeros",-0.028792627677247
"aislado",0.000123476053739455
"advirtipo",-0.0192964087539919
"rechazadas",-0.0192964087539919
"alertan",-0.0131464325048179
"acabarla",-0.0131464325048179
"acabe",-0.0290365473610699
"acabamos",-0.0131464325048179
"acabará",-0.0131464325048179
"proclamaron",-0.0131464325048179
"calificaron",-0.0131464325048179
"episcopado",-0.0192302003189516
"reunida",-0.0229010377326319
"expresan",0.00820604415724901
"contagioso",-0.0131464325048179
"agrava",-0.0154995138307753
"ve",-0.0338626183775208
"reacción",-0.0277607283713848
"colapse",-0.0131464325048179
"concreten",-0.0131464325048179
"definitivamente",0.021406064999808
"miran",-0.0156118180626484
"invitaron",0.0184316055285101
"vigilantes",-0.0228501421382517
"adolescentes",-0.028177171751529
"auténtica",-0.0255772156819811
"jerarcas",-0.0131464325048179
"católica",0.0131209991244007
"tsunami",-0.0212238218424446
"azota",-0.0212238218424446
"arrasando",-0.0212238218424446
"patagonia",-0.0212238218424446
"caribeños",-0.0212238218424446
"olla",0.00646353591371285
"irrigó",-0.0212238218424446
"protegidas",-0.0212238218424446
"conducen",-0.028368175801091
"eventualmente",-0.0128527391921143
"involucrar",-0.0300807373355157
"bcc",-0.0212238218424446
"repartió",-0.0100769331232126
"efectuó",-0.0359063938161875
"efectuaran",-0.0212238218424446
"publicas",-0.0341209763796453
"tocados",-0.0227620650606749
"tentáculos",0.00933770669121309
"tormenta",0.0175315993553176
"parar",-0.0194608401565262
"sumario",-0.0212238218424446
"acertadamente",-0.0299131631279104
"confesó",-0.0308390537440239
"salpicase",-0.0212238218424446
"desatado",-0.0167011812541585
"matizar",-0.0212238218424446
"condicional",0.0410522873973064
"ocurriese",-0.0212238218424446
"reclamo",-0.0365320563588695
"matizado",-0.0212238218424446
"tramas",-0.0212238218424446
"entremezclan",-0.0212238218424446
"calcula",-0.0185560811332439
"desviados",0.00177475174107167
"accedió",-0.0212238218424446
"pagando",-0.0202222127809947
"pieza",-0.00681080037121659
"requería",-0.0347752900001135
"supremo",-0.0406701464337835
"filtrando",-0.0212238218424446
"antecesores",-0.0212238218424446
"psdb",-0.0212238218424446
"serra",-0.0212238218424446
"geraldo",-0.0212238218424446
"alckmin",-0.0212238218424446
"eliane",-0.0212238218424446
"karp",-0.0212238218424446
"francesa",-0.0268681317287259
"peruano",0.0258226152848103
"ollanta",-0.032174292651976
"humala",-0.00717732500774008
"enmarañó",-0.0212238218424446
"revelación",-0.0282725482198675
"folha",-0.0212238218424446
"peruanas",-0.0212238218424446
"alan",0.0721806696421127
"peruanos",-0.0308059887067962
"gasoducto",-0.0212238218424446
"encabezado",-0.0212238218424446
"terminarla",-0.0212238218424446
"multado",-0.0212238218424446
"instalada",-0.0210191212776324
"kirchnerismo",0.00112329686495089
"cristina",-0.00172113211200989
"kirchner",-0.00820137176557715
"aportó",-0.0212238218424446
"aires",-0.0256526824120172
"vuelco",-0.0212238218424446
"inesperado",-0.0212238218424446
"tocado",-0.0212238218424446
"entorno",-0.000477461952225121
"macri",0.0145910363250156
"argentino",0.0045514982606838
"arribas",-0.0212238218424446
"íntimo",-0.0212238218424446
"alquila",-0.0212238218424446
"lujo",0.00294862696754095
"trasladarse",-0.0212238218424446
"transferencias",-0.0351891668454223
"meirelles",-0.0212238218424446
"utilizaba",0.00873390669373284
"habitualmente",-0.0355590290904851
"manejó",-0.0335575402593893
"trataba",-0.0308390537440239
"primo",-0.0212238218424446
"ángelo",-0.0212238218424446
"calcaterra",-0.0212238218424446
"indignado",-0.024931381224425
"entiendo",-0.0212238218424446
"sacan",-0.0212238218424446
"cuento",-0.0288850054596768
"controlada",-0.0269543240686676
"mexicano",-0.0228442503898778
"revelaron",-0.0229896438483945
"sfp",-0.0212238218424446
"encarga",-0.0267535736523468
"investigaría",0.00945679179093364
"petróleos",-0.0212238218424446
"mexicanos",-0.0364896777115088
"pemex",-0.0212238218424446
"paraestatal",-0.0212238218424446
"otorgó",0.00661970657433656
"ramones",-0.0212238218424446
"longitud",-0.0212238218424446
"acondicionamiento",-0.0212238218424446
"levantará",-0.0212238218424446
"tula",-0.0212238218424446
"hidalgo",-0.0212238218424446
"energético",-0.0291442702247766
"arely",-0.0212238218424446
"garantizarse",0.0309557612283441
"pagará",-0.00313792683255153
"dominicano",-0.0212238218424446
"compensación",-0.032454246186577
"recogió",0.00945679179093364
"alcanzado",-0.0356265235052694
"abonar",-0.0212238218424446
"desembolsado",-0.0270598190119265
"paulatinamente",-0.0212238218424446
"parciales",-0.0349849987924133
"iniciando",-0.0302854838989419
"abono",-0.0212238218424446
"duplica",-0.0212238218424446
"tecla",-0.0212238218424446
"durán",-0.0362090271130103
"informa",-0.0289213208486676
"cerrado",0.0170195273289688
"indemnización",-0.0276568712533697
"pasiva",0.0125559614672996
"2us5fx1",0.00230621539924377
"debilitado",-0.000985613043154057
"consumidores",-0.00110795268795337
"lastrando",-0.000985613043154057
"apellido",0.00465217939769225
"quedado",0.00393432869722864
"irremediablemente",0.00679507236614988
"atado",0.00679507236614988
"odebretch",0.0132789768739032
"entenderlo",0.0145832775394105
"caricaturasportafolio",0.0311097142702247
"coletazo",0.0311097142702247
"lomásleído",0.00279227344117002
"fujimori",0.00283881418918883
"hallado",-0.00166750398349426
"aniversario",-0.00500684521266268
"recuerdos",-0.00242483641306099
"cicig",0.0505431099991864
"cercanos",0.00858169468119261
"prestigioso",0.00971282939463886
"enredado",0.00971282939463886
"demagogo",-0.0223824979187399
"populista",-0.032639388902767
"brian",-0.0229468600466335
"alvarado",-0.0346695101258337
"pino",-0.0223824979187399
"fácil",-0.0354853243966107
"solicita",-0.0429235133859776
"apartarse",0.0217115398970808
"infracciones",-0.0291391367980375
"investigarse",-0.0225915589975468
"ligera",-0.0288081567678962
"bochornosa",-0.0188555388733136
"vulnerada",-0.0188555388733136
"arbitrarias",-0.0275528598375138
"compitiendo",-0.0229353621458783
"merecedoras",-0.0188555388733136
"reproche",-0.0188555388733136
"priori",-0.0188555388733136
"abstenga",-0.0188555388733136
"indagar",0.0447577580254903
"administraron",-0.0188555388733136
"dirigieron",-0.0188555388733136
"asiste",-0.0188555388733136
"audios",-0.00757294171288874
"silbelly",-0.019987324238637
"gastando",-0.019987324238637
"exagerar",-0.019987324238637
"necesito",-0.019987324238637
"carros",-0.0309241761327491
"compren",-0.019987324238637
"chivo",-0.019987324238637
"desayunados",-0.019987324238637
"maneja",-0.0222786438471062
"escucha",-0.0208223937103022
"lideraron",-0.019987324238637
"maicao",0.0076901279766268
"votaciones",-0.0172048071961967
"artesanía",-0.019987324238637
"wayú",-0.019987324238637
"lesionó",-0.019987324238637
"tutelado",-0.019987324238637
"comprender",-0.0261771247176956
"ilicitud",-0.019987324238637
"comportamiento",-0.0267213890796835
"contaba",-0.0344254940725125
"provocar",-0.019987324238637
"alexander",0.00564922275182194
"preisdenciales",-0.0207857154653379
"zuluága",-0.0207857154653379
"odebrwcht",-0.0207857154653379
"arturo",-0.0292850387344124
"conpulsa",-0.0207857154653379
"allto",-0.0207857154653379
"tribuanal",-0.0207857154653379
"reparto",-0.0239677117135832
"respectivos",-0.0267068017100337
"designados",-0.0276284905273541
"conservadores",-0.0285566457153004
"encargará",-0.00363511562425389
"ángela",-0.0458150667901557
"odwbrecht",-0.0207857154653379
"pasen",-0.0248046448344603
"topas",-0.0207857154653379
"omitió",-0.0207857154653379
"restringe",-0.0260866477154086
"hallarse",-0.0207857154653379
"contables",-0.032684812645548
"anticipos",-0.035802654599424
"reembolsos",-0.0281470287363466
"apoyan",-0.0330568394337291
"mansatario",-0.0206334337599726
"absurdo",-0.0248771903735055
"pretendan",-0.023153137109923
"enlodar",-0.0237853628984141
"completo",0.0145076324136852
"permitimos",-0.0206334337599726
"vertical",-0.0206334337599726
"apego",-0.0206334337599726
"muestre",-0.0284514284967656
"remite",-0.0264414699725938
"pretendió",-0.0206334337599726
"confiamos",-0.0275144593959831
"rápidamente",-0.037635200221025
"cesaremos",-0.0206334337599726
"empeño",-0.0333996140954592
"bustos",0.00266139882655169
"holguín",-0.0206334337599726
"cuéllar",-0.0264414699725938
"arce",-0.0206334337599726
"lacouture",-0.0297920512212267
"yaneth",-0.0206334337599726
"giha",-0.0206334337599726
"noguera",-0.0301823660279825
"tecnologías",0.00200644913356407
"mariana",-0.0206334337599726
"garcés",-0.0206334337599726
"cabrera",-0.0371233425998649
"pardo",-0.00681975781757835
"postconflicto",-0.0330515134295758
"soto",-0.0206334337599726
"losada",-0.0206334337599726
"consejera",-0.0206334337599726
"granada",-0.037244480397927
"tatyana",-0.0206334337599726
"prosperidad",-0.047983593014766
"simón",-0.023191483807098
"perfetti",-0.0206334337599726
"corral",-0.0206334337599726
"dane",-0.0206334337599726
"plazas",-0.030500607217035
"michelsen",-0.0335996368873882
"liliana",-0.018508231124299
"caballero",-0.00465738295494371
"roldán",-0.0206334337599726
"brevedad",-0.0310152434338222
"cascada",-0.0259953781624736
"carambola",-0.0174320618292727
"encabezó",-0.0174320618292727
"coro",-0.0174320618292727
"copartidario",-0.0174320618292727
"ersonalmente",-0.0174320618292727
"comprobarse",-0.0292479058999991
"andrespastrana_",-0.0174320618292727
"mañanasblu",0.00880514041907413
"pagada",-0.00333389332608023
"deslegitima",-0.0269219468364553
"corrompido",-0.0174320618292727
"callaban",-0.0174320618292727
"terremoto",-0.00892964150873093
"lavarse",-0.0228665679616089
"cne_colombia",-0.0174320618292727
"colombiaserespeta",-0.0174320618292727
"olvidarse",-0.0220760021534156
"ganaba",-0.0272201011186497
"sello",-0.0264943216220979
"invirtió",-0.0197199311077175
"holmes.y",-0.0174320618292727
"0r2ndbbecl",-0.0174320618292727
"claudialopez",-0.0174320618292727
"prematuro",-0.0174320618292727
"acaso",-0.0329306273736596
"nal",-0.0174320618292727
"camposanto",-0.0174320618292727
"edo",-0.0174320618292727
"pase",-0.0231763154494583
"colombanos",-0.0174320618292727
"precandidasto",-0.0174320618292727
"mamados",-0.0174320618292727
"descomunal",-0.0174320618292727
"ramoreguz",-0.0174320618292727
"navarrowolff",-0.0174320618292727
"senadogovco",-0.0174320618292727
"conocia",-0.0174320618292727
"exsenadora",-0.0174320618292727
"escandaloodebrecht",-0.0174320618292727
"revelando",-0.00876578935919129
"sabíamos",-0.0174320618292727
"financian",-0.0174320618292727
"planteamos",-0.0174320618292727
"conduzca",-0.0174320618292727
"repùblica",-0.0174320618292727
"alvarouribevel",-0.0363476569086528
"reacciono",-0.0174320618292727
"impresiones",-0.0174320618292727
"insultar",-0.0174320618292727
"cedemocratico",-0.0174320618292727
"irreverentes",-0.0217096399037843
"urdido",-0.0217096399037843
"macabro",-0.0217096399037843
"jurar",-0.0217096399037843
"declaro",-0.0217096399037843
"hacerla",-0.0340374925106386
"desmentir",-0.0217096399037843
